datetime,location,address,timestamp,latitude,longitude,accuracy,magNorth,trueNorth,gpsHeading,illuminance,battery
2015-07-21 11:41:15,CAMBRIDGE STREET,1610 Cambridge St,1437493275,42.3746055364609,-71.1086332798004,4,122.522041320801,89.2503509521484,251.340387402972,4000,99
2015-07-21 11:41:20,CAMBRIDGE STREET,187 Ellery St,1437493280,42.37460729,-71.10856738,4,157.219009399414,123.947319030762,264.891031704406,4000,99
2015-07-21 11:41:20,ELLERY STREET,187 Ellery St,1437493280,42.37460729,-71.10856738,4,157.219009399414,123.947319030762,264.891031704406,4000,99
2015-07-21 11:41:20,ELLERY STREET,187 Ellery St,1437493280,42.37460729,-71.10856738,4,157.219009399414,123.947319030762,264.891031704406,4000,99
2015-07-21 11:41:20,ELLERY STREET,187 Ellery St,1437493280,42.37460729,-71.10856738,4,68.0908813476563,34.8191947937012,264.891031704406,4000,99
2015-07-21 11:41:24,ELLERY STREET,189 Ellery St,1437493284,42.3746162652969,-71.1085259914398,4,231.008117675781,197.736419677734,286.255569448271,4000,99
2015-07-21 11:41:25,ELLERY STREET,189 Ellery St,1437493285,42.3745948076248,-71.1085313558578,4,218.865386962891,185.593704223633,349.559550895688,4000,99
2015-07-21 11:41:30,ELLERY STREET,189 Ellery St,1437493290,42.3745948076248,-71.1085313558578,4,212.008361816406,178.736663818359,349.559550895688,4000,99
2015-07-21 11:41:35,ELLERY STREET,185 Ellery St,1437493295,42.3745465278625,-71.108558177948,4,271.853179931641,238.581481933594,72.3831921821723,4000,99
2015-07-21 11:41:35,ELLERY STREET,185 Ellery St,1437493295,42.3745465278625,-71.108558177948,4,236.926971435547,203.6552734375,72.3831921821723,4000,99
2015-07-21 11:41:40,ELLERY STREET,179 Ellery St,1437493300,42.3744767904282,-71.1086225509644,4,199.413665771484,166.141967773438,133.324754868064,4000,99
2015-07-21 11:41:40,ELLERY STREET,179 Ellery St,1437493300,42.3744767904282,-71.1086225509644,4,285.411529541016,252.139831542969,133.324754868064,4000,99
2015-07-21 11:41:45,ELLERY STREET,179 Ellery St,1437493305,42.3743909597397,-71.1087083816528,4,277.605682373047,244.333999633789,159.124171596256,4000,99
2015-07-21 11:41:50,ELLERY STREET,179 Ellery St,1437493310,42.3743265867233,-71.1087566614151,4,236.440521240234,203.168838500977,167.592456768394,4000,99
2015-07-21 11:41:55,ELLERY STREET,165 Ellery St,1437493315,42.374262213707,-71.1087995767593,4,272.107360839844,238.835662841797,172.316448629081,4000,99
2015-07-21 11:41:55,ELLERY STREET,165 Ellery St,1437493315,42.3742407560349,-71.1088263988495,4,200.034271240234,166.762588500977,173.570832905614,4000,99
2015-07-21 11:42:00,ELLERY STREET,165 Ellery St,1437493320,42.3741978406906,-71.1088693141937,4,219.186553955078,185.914855957031,175.482881387031,4000,99
2015-07-21 11:42:05,ELLERY STREET,159 Ellery St,1437493325,42.37417354,-71.10887543,4,220.637237548828,187.365539550781,176.477633712397,4000,99
2015-07-21 11:42:05,ELLERY STREET,159 Ellery St,1437493325,42.37417354,-71.10887543,4,277.137451171875,243.865768432617,176.477633712397,4000,99
2015-07-21 11:42:10,ELLERY STREET,155 Ellery St,1437493330,42.3741281032562,-71.108912229538,4,221.269195556641,187.997512817383,177.25167563123,4000,99
2015-07-21 11:42:10,ELLERY STREET,155 Ellery St,1437493330,42.3741012811661,-71.1089336872101,3,271.340454101563,238.068756103516,177.510417025526,4000,99
2015-07-21 11:42:15,ELLERY STREET,149 Ellery St,1437493335,42.3740476369858,-71.1089712381363,3,239.702606201172,206.430923461914,177.956367543534,4000,99
2015-07-21 11:42:15,ELLERY STREET,149 Ellery St,1437493335,42.3740476369858,-71.1089712381363,3,223.545532226563,190.273849487305,177.956367543534,4000,99
2015-07-21 11:42:20,ELLERY STREET,149 Ellery St,1437493340,42.37396962,-71.10900793,3,194.712219238281,161.440521240234,178.52007952062,4000,99
2015-07-21 11:42:25,ELLERY STREET,137 Ellery St,1437493345,42.3738652467728,-71.1090892553329,3,237.577026367188,204.305328369141,178.384207163077,4000,99
2015-07-21 11:42:25,ELLERY STREET,137 Ellery St,1437493345,42.3738437891006,-71.109105348587,3,200.345672607422,167.073989868164,178.383810357616,4000,99
2015-07-21 11:42:30,ELLERY STREET,133 Ellery St,1437493350,42.3737901449203,-71.1091428995132,3,197.959686279297,164.68798828125,178.422493754867,4000,99
2015-07-21 11:42:30,ELLERY STREET,133 Ellery St,1437493350,42.3737901449203,-71.1091428995132,3,247.431488037109,214.159790039063,178.422493754867,4000,99
2015-07-21 11:42:35,ELLERY STREET,129 Ellery St,1437493355,42.3737418651581,-71.1091643571854,3,189.288696289063,156.017013549805,178.686959256856,4000,99
2015-07-21 11:42:35,ELLERY STREET,129 Ellery St,1437493355,42.3737418651581,-71.1091643571854,3,283.164489746094,249.892807006836,178.686959256856,4000,99
2015-07-21 11:42:40,ELLERY STREET,129 Ellery St,1437493360,42.3736935853958,-71.1091643571854,3,207.943634033203,174.671936035156,111.707229014612,4000,99
2015-07-21 11:42:45,ELLERY STREET,129 Ellery St,1437493365,42.3736292123795,-71.1092180013657,4,198.9814453125,165.709762573242,149.994090768051,4000,99
2015-07-21 11:42:50,ELLERY STREET,129 Ellery St,1437493370,42.37357645,-71.10926266,3,204.485870361328,171.21418762207,162.279782169389,4000,99
2015-07-21 11:42:55,ELLERY STREET,129 Ellery St,1437493375,42.3735111951828,-71.1093145608902,3,270.530517578125,237.258819580078,171.36674858548,4000,99
2015-07-21 11:43:00,ELLERY STREET,129 Ellery St,1437493380,42.3734629154205,-71.1093467473984,3,211.362152099609,178.090454101563,174.544919981843,4000,99
2015-07-21 11:43:05,ELLERY STREET,129 Ellery St,1437493385,42.3733824491501,-71.1094272136688,3,295.14501953125,261.873321533203,176.78546111699,4000,99
2015-07-21 11:43:10,ELLERY STREET,129 Ellery St,1437493390,42.37330933,-71.10951431,3,204.889678955078,171.617980957031,177.132791771152,4000,99
2015-07-21 11:43:15,ELLERY STREET,129 Ellery St,1437493395,42.3732483386993,-71.1095881462097,5,204.503265380859,171.231582641602,177.290504238127,4000,99
2015-07-21 11:43:20,ELLERY STREET,129 Ellery St,1437493400,42.37319996,-71.10960634,3,181.587921142578,148.316223144531,178.121541612629,4000,99
2015-07-21 11:43:25,ELLERY STREET,129 Ellery St,1437493405,42.3731517791748,-71.109631061554,3,174.945068359375,141.673370361328,178.447758837797,4000,99
2015-07-21 11:43:30,ELLERY STREET,129 Ellery St,1437493410,42.3731517791748,-71.109631061554,3,191.479278564453,158.207580566406,178.447758837797,4000,99
2015-07-21 11:43:35,ELLERY STREET,89 Ellery St,1437493415,42.37313045,-71.10962202,4,286.615875244141,253.344177246094,89.068726307055,4000,99
2015-07-21 11:43:35,ELLERY STREET,89 Ellery St,1437493415,42.37313045,-71.10962202,4,286.615875244141,253.344177246094,89.068726307055,4000,99
2015-07-21 11:43:35,ELLERY STREET,89 Ellery St,1437493415,42.37313045,-71.10962202,4,184.244110107422,150.972412109375,89.068726307055,4000,99
2015-07-21 11:43:40,ELLERY STREET,87 Ellery St,1437493420,42.3730874061584,-71.1096042394638,4,222.780181884766,189.508483886719,61.6555075823141,4000,99
2015-07-21 11:43:40,ELLERY STREET,87 Ellery St,1437493420,42.3730874061584,-71.1096042394638,4,222.780181884766,189.508483886719,61.6555075823141,4000,99
2015-07-21 11:43:40,ELLERY STREET,87 Ellery St,1437493420,42.3730659484863,-71.1096203327179,4,200.413757324219,167.142074584961,90.8289421963408,4000,99
2015-07-21 11:43:45,ELLERY STREET,81 Ellery St,1437493425,42.373006939888,-71.1096686124802,4,204.709686279297,171.43798828125,129.056248143842,4000,99
2015-07-21 11:43:45,ELLERY STREET,81 Ellery St,1437493425,42.373006939888,-71.1096686124802,4,204.709686279297,171.43798828125,129.056248143842,4000,99
2015-07-21 11:43:45,ELLERY STREET,81 Ellery St,1437493425,42.373006939888,-71.1096686124802,4,176.546325683594,143.274627685547,129.056248143842,4000,99
2015-07-21 11:43:50,ELLERY STREET,81 Ellery St,1437493430,42.3729854822159,-71.1096847057343,4,168.170623779297,134.89892578125,141.378634529354,4000,99
2015-07-21 11:43:55,ELLERY STREET,81 Ellery St,1437493435,42.3729532957077,-71.109636425972,4,242.042755126953,208.771057128906,2.2455486288194,4000,99
2015-07-21 11:44:00,ELLERY STREET,77 Ellery St,1437493440,42.3728728294373,-71.1096632480621,5,203.639465332031,170.367767333984,104.588357446057,4000,99
2015-07-21 11:44:00,ELLERY STREET,77 Ellery St,1437493440,42.3728728294373,-71.1096632480621,5,203.639465332031,170.367767333984,104.588357446057,4000,99
2015-07-21 11:44:05,ELLERY STREET,77 Ellery St,1437493445,42.3727816343308,-71.1097222566605,3,200.358367919922,167.086669921875,147.363784212498,4000,99
2015-07-21 11:44:10,ELLERY STREET,65 Ellery St,1437493450,42.37271843,-71.10977094,4,193.176727294922,159.905029296875,160.896952025944,4000,99
2015-07-21 11:44:10,ELLERY STREET,65 Ellery St,1437493450,42.37271843,-71.10977094,4,267.293670654297,234.021987915039,160.896952025944,4000,99
2015-07-21 11:44:15,ELLERY STREET,65 Ellery St,1437493455,42.3726582527161,-71.1098724603653,4,286.28662109375,253.014938354492,169.244992691779,4000,99
2015-07-21 11:44:20,ELLERY STREET,65 Ellery St,1437493460,42.3726099729538,-71.1099100112915,4,238.921264648438,205.649566650391,173.1432236076,4000,99
2015-07-21 11:44:25,ELLERY STREET,61 Ellery St,1437493465,42.3725509643555,-71.1099529266357,4,230.662567138672,197.390869140625,175.446436271799,4000,99
2015-07-21 11:44:25,ELLERY STREET,61 Ellery St,1437493465,42.3725187778473,-71.1099582910538,4,213.556335449219,180.284637451172,176.49178929975,4000,99
2015-07-21 11:44:30,ELLERY STREET,61 Ellery St,1437493470,42.372459769249,-71.109990477562,4,204.666717529297,171.39501953125,177.439846591552,4000,99
2015-07-21 11:44:35,ELLERY STREET,61 Ellery St,1437493475,42.3723739385605,-71.1100387573242,4,191.031585693359,157.759887695313,178.174541255023,4000,99
2015-07-21 11:44:40,ELLERY STREET,61 Ellery St,1437493480,42.3723256587982,-71.1100709438324,4,247.226196289063,213.954498291016,178.293438827501,4000,99
2015-07-21 11:44:45,ELLERY STREET,61 Ellery St,1437493485,42.372277379036,-71.1101084947586,4,276.696197509766,243.424499511719,178.114286825444,4000,99
2015-07-21 11:44:50,ELLERY STREET,61 Ellery St,1437493490,42.3722076416016,-71.1101943254471,4,292.074615478516,258.802917480469,177.583558822901,4000,99
2015-07-21 11:44:55,ELLERY STREET,61 Ellery St,1437493495,42.3721593618393,-71.1102479696274,4,218.032836914063,184.761138916016,177.550277481322,4000,99
2015-07-21 11:45:00,ELLERY STREET,61 Ellery St,1437493500,42.3720842599869,-71.1102962493896,4,205.641326904297,172.36962890625,178.100268197232,4000,99
2015-07-21 11:45:05,ELLERY STREET,61 Ellery St,1437493505,42.3720252513886,-71.1103069782257,4,193.683746337891,160.412048339844,88.7619633794627,4000,99
2015-07-21 11:45:10,ELLERY STREET,43 Ellery St,1437493510,42.3719823360443,-71.1103445291519,4,233.237884521484,199.966186523438,127.670239919054,4000,99
2015-07-21 11:45:10,ELLERY STREET,43 Ellery St,1437493510,42.3719662427902,-71.110365986824,4,214.943115234375,181.671432495117,139.998518948462,4000,99
2015-07-21 11:45:15,ELLERY STREET,Cleveland St & Ellery St,1437493515,42.371934056282,-71.1103713512421,3,200.549713134766,167.278015136719,149.904456523488,4000,99
2015-07-21 11:45:15,ELLERY STREET,Cleveland St & Ellery St,1437493515,42.371934056282,-71.1103713512421,3,200.549713134766,167.278015136719,149.904456523488,4000,99
2015-07-21 11:45:15,CLEVELAND STREET & ELLERY STREET,Cleveland St & Ellery St,1437493515,42.37191036,-71.11038161,3,200.549713134766,167.278015136719,157.182921303794,4000,99
2015-07-21 11:45:15,CLEVELAND STREET & ELLERY STREET,Cleveland St & Ellery St,1437493515,42.37191036,-71.11038161,3,284.512634277344,251.240951538086,157.182921303794,4000,99
2015-07-21 11:45:20,CLEVELAND STREET & ELLERY STREET,39 Ellery St,1437493520,42.3718482255936,-71.1104196310043,4,212.326751708984,179.055068969727,166.5605360523,4000,99
2015-07-21 11:45:20,ELLERY STREET,39 Ellery St,1437493520,42.3718482255936,-71.1104196310043,4,212.326751708984,179.055068969727,166.5605360523,4000,99
2015-07-21 11:45:20,ELLERY STREET,39 Ellery St,1437493520,42.3718482255936,-71.1104196310043,4,212.326751708984,179.055068969727,166.5605360523,4000,99
2015-07-21 11:45:20,ELLERY STREET,39 Ellery St,1437493520,42.3718482255936,-71.1104196310043,4,227.808776855469,194.537094116211,166.5605360523,4000,99
2015-07-21 11:45:25,ELLERY STREET,39 Ellery St,1437493525,42.3717623949051,-71.1104947328568,4,191.5693359375,158.297637939453,173.150557957769,4000,99
2015-07-21 11:45:30,ELLERY STREET,39 Ellery St,1437493530,42.3717087507248,-71.1105591058731,4,256.673065185547,223.4013671875,174.980358013717,4000,99
2015-07-21 11:45:35,ELLERY STREET,39 Ellery St,1437493535,42.3716604709625,-71.1105966567993,4,233.811065673828,200.53938293457,176.406827718824,4000,99
2015-07-21 11:45:40,ELLERY STREET,39 Ellery St,1437493540,42.3716068267822,-71.1106234788895,4,192.919769287109,159.648071289063,177.477798201062,4000,99
2015-07-21 11:45:45,ELLERY STREET,30 Ellery Pl,1437493545,42.3715263605118,-71.1106878519058,4,232.445068359375,199.173385620117,177.780533311927,4000,99
2015-07-21 11:45:45,ELLERY PLACE,30 Ellery Pl,1437493545,42.3715263605118,-71.1106878519058,4,232.445068359375,199.173385620117,177.780533311927,4000,99
2015-07-21 11:45:45,ELLERY PLACE,30 Ellery Pl,1437493545,42.3715263605118,-71.1106878519058,4,232.445068359375,199.173385620117,177.780533311927,4000,99
2015-07-21 11:45:45,ELLERY PLACE,30 Ellery Pl,1437493545,42.3715263605118,-71.1106878519058,4,191.677825927734,158.406143188477,177.780533311927,4000,99
2015-07-21 11:45:50,ELLERY PLACE,33 Ellery St,1437493550,42.3714780807495,-71.1107361316681,4,197.694244384766,164.422561645508,177.692155853996,4000,99
2015-07-21 11:45:50,ELLERY STREET,33 Ellery St,1437493550,42.3714780807495,-71.1107361316681,4,197.694244384766,164.422561645508,177.692155853996,4000,99
2015-07-21 11:45:50,ELLERY STREET,33 Ellery St,1437493550,42.3714780807495,-71.1107361316681,4,197.694244384766,164.422561645508,177.692155853996,4000,99
2015-07-21 11:45:50,ELLERY STREET,33 Ellery St,1437493550,42.3714780807495,-71.1107361316681,4,289.260925292969,255.989227294922,177.692155853996,4000,99
2015-07-21 11:45:55,ELLERY STREET,33 Ellery St,1437493555,42.371386885643,-71.1107897758484,4,278.507019042969,245.235336303711,178.306564464446,4000,99
2015-07-21 11:46:00,ELLERY STREET,33 Ellery St,1437493560,42.3713278770447,-71.1107897758484,4,164.987121582031,131.715423583984,111.504249903821,4000,99
2015-07-21 11:46:05,ELLERY STREET,33 Ellery St,1437493565,42.3712313175201,-71.1107683181763,4,66.278434753418,33.0067443847656,354.023801607423,4000,99
2015-07-21 11:46:10,ELLERY STREET,30 Ellery St,1437493570,42.371199131012,-71.1106985807419,5,65.9556121826172,32.6839218139648,280.419690151585,4000,99
2015-07-21 11:46:10,ELLERY STREET,30 Ellery St,1437493570,42.371199131012,-71.1106985807419,5,65.9556121826172,32.6839218139648,280.419690151585,4000,99
2015-07-21 11:46:15,ELLERY STREET,353 Harvard St,1437493575,42.3711669445038,-71.1106020212173,4,82.6089782714844,49.3372840881348,226.684466827414,4000,99
2015-07-21 11:46:15,HARVARD STREET,353 Harvard St,1437493575,42.3711669445038,-71.1106020212173,4,82.6089782714844,49.3372840881348,226.684466827414,4000,99
2015-07-21 11:46:16,HARVARD STREET,353 Harvard St,1437493576,42.3711669445038,-71.1106020212173,4,102.263275146484,68.991584777832,226.684466827414,4000,99
2015-07-21 11:46:21,HARVARD STREET,353 Harvard St,1437493581,42.3711293935776,-71.1105269193649,4,120.704109191895,87.4324188232422,208.362223392995,4000,99
2015-07-21 11:46:26,HARVARD STREET,353 Harvard St,1437493586,42.3710811138153,-71.1103981733322,4,94.254035949707,60.9823455810547,196.32494683441,4000,99
2015-07-21 11:46:26,HARVARD STREET,351 Harvard St,1437493586,42.3710811138153,-71.1103981733322,4,117.817153930664,84.5454635620117,196.32494683441,4000,99
2015-07-21 11:46:26,HARVARD STREET,351 Harvard St,1437493586,42.3710811138153,-71.1103981733322,4,117.817153930664,84.5454635620117,196.32494683441,4000,99
2015-07-21 11:46:30,HARVARD STREET,349 Harvard St,1437493590,42.3710596561432,-71.1103284358978,4,128.982452392578,95.7107543945313,193.505922503162,4000,99
2015-07-21 11:46:31,HARVARD STREET,349 Harvard St,1437493591,42.3710596561432,-71.1103284358978,4,80.00732421875,46.7356300354004,193.505922503162,4000,99
2015-07-21 11:46:36,HARVARD STREET,349 Harvard St,1437493596,42.371016740799,-71.1102586984634,3,87.1841201782227,53.9124298095703,188.674513649269,4000,99
2015-07-21 11:46:40,HARVARD STREET,347 Harvard St,1437493600,42.3710006475449,-71.110178232193,3,115.286018371582,82.0143280029297,191.068525788774,4000,99
2015-07-21 11:46:41,HARVARD STREET,347 Harvard St,1437493601,42.3710006475449,-71.110178232193,3,95.35205078125,62.0803604125977,191.068525788774,4000,99
2015-07-21 11:46:46,HARVARD STREET,347 Harvard St,1437493606,42.3709684610367,-71.1100655794144,4,119.921539306641,86.6498489379883,189.387558689938,4000,99
2015-07-21 11:46:51,HARVARD STREET,347 Harvard St,1437493611,42.3709523677826,-71.1099851131439,4,68.7215881347656,35.4498977661133,191.286403799563,4000,99
2015-07-21 11:46:56,HARVARD STREET,347 Harvard St,1437493616,42.3709464,-71.10986504,3,66.7322540283203,33.4605674743652,214.034356091558,4000,99
2015-07-21 11:47:00,HARVARD STREET,343 Harvard St,1437493620,42.3709201812744,-71.1097598075867,3,102.363426208496,69.0917358398438,200.780298852684,4000,99
2015-07-21 11:47:01,HARVARD STREET,343 Harvard St,1437493621,42.3709201812744,-71.1097598075867,3,113.624755859375,80.3530654907227,200.780298852684,4000,99
2015-07-21 11:47:06,HARVARD STREET,343 Harvard St,1437493626,42.3708826303482,-71.1096578836441,3,114.97779083252,81.7061004638672,192.776685750951,4000,99
2015-07-21 11:47:11,HARVARD STREET,343 Harvard St,1437493631,42.3708987236023,-71.1095827817917,4,130.286148071289,97.0144577026367,242.278783617557,4000,99
2015-07-21 11:47:15,HARVARD STREET,22 Dana St,1437493635,42.3708987236023,-71.1095130443573,5,96.2686920166016,62.9970054626465,254.407257248646,4000,99
2015-07-21 11:47:15,HARVARD STREET,22 Dana St,1437493635,42.3708987236023,-71.1095130443573,5,96.2686920166016,62.9970054626465,254.407257248646,4000,99
2015-07-21 11:47:15,DANA STREET,22 Dana St,1437493635,42.3708987236023,-71.1095130443573,5,113.377510070801,80.1058197021484,254.407257248646,4000,99
2015-07-21 11:47:15,DANA STREET,22 Dana St,1437493635,42.3708987236023,-71.1095130443573,5,113.377510070801,80.1058197021484,254.407257248646,4000,99
2015-07-21 11:47:16,DANA STREET,22 Dana St,1437493636,42.3708987236023,-71.1095130443573,5,113.377510070801,80.1058197021484,254.407257248646,4000,99
2015-07-21 11:47:21,DANA STREET,22 Dana St,1437493641,42.3708558082581,-71.1094111204147,3,134.153289794922,100.881607055664,214.543815311475,4000,99
2015-07-21 11:47:25,DANA STREET,337 Harvard St,1437493645,42.3708182573318,-71.1093360185623,3,138.213806152344,104.942108154297,201.632708975758,4000,99
2015-07-21 11:47:25,DANA STREET,337 Harvard St,1437493645,42.3708182573318,-71.1093360185623,3,138.213806152344,104.942108154297,201.632708975758,4000,99
2015-07-21 11:47:25,HARVARD STREET,337 Harvard St,1437493645,42.3708182573318,-71.1093360185623,3,138.213806152344,104.942108154297,201.632708975758,4000,99
2015-07-21 11:47:25,HARVARD STREET,337 Harvard St,1437493645,42.3708182573318,-71.1093360185623,3,138.213806152344,104.942108154297,201.632708975758,4000,99
2015-07-21 11:47:26,HARVARD STREET,337 Harvard St,1437493646,42.3708182573318,-71.1093360185623,3,138.213806152344,104.942108154297,201.632708975758,4000,99
2015-07-21 11:47:31,HARVARD STREET,337 Harvard St,1437493651,42.37079307,-71.10927143,6,139.49739074707,106.225700378418,194.77586317847,4000,99
2015-07-21 11:47:36,HARVARD STREET,337 Harvard St,1437493656,42.3707699775696,-71.1092072725296,4,139.797149658203,106.525451660156,192.531173183648,4000,99
2015-07-21 11:47:41,HARVARD STREET,337 Harvard St,1437493661,42.3707395,-71.10911105,4,138.428863525391,105.157165527344,190.130437796172,4000,99
2015-07-21 11:47:46,HARVARD STREET,337 Harvard St,1437493666,42.3707109689713,-71.1090409755707,4,151.276062011719,118.004371643066,188.183148950609,4000,99
2015-07-21 11:47:50,HARVARD STREET,333 Harvard St,1437493670,42.3706895112991,-71.108917593956,4,110.370643615723,77.0989532470703,209.99794079681,4000,99
2015-07-21 11:47:51,HARVARD STREET,333 Harvard St,1437493671,42.3706895112991,-71.108917593956,4,110.370643615723,77.0989532470703,209.99794079681,4000,99
2015-07-21 11:47:56,HARVARD STREET,333 Harvard St,1437493676,42.370662689209,-71.1088371276855,4,130.474700927734,97.2030029296875,200.071598335504,4000,99
2015-07-21 11:48:00,HARVARD STREET,331 Harvard St,1437493680,42.3706251382828,-71.1087137460709,4,137.375686645508,104.103996276855,193.294262098438,4000,99
2015-07-21 11:48:01,HARVARD STREET,331 Harvard St,1437493681,42.3706251382828,-71.1087137460709,4,137.375686645508,104.103996276855,193.294262098438,4000,99
2015-07-21 11:48:06,HARVARD STREET,331 Harvard St,1437493686,42.37061072,-71.10864103,4,143.528915405273,110.257225036621,192.761192088202,4000,99
2015-07-21 11:48:11,HARVARD STREET,331 Harvard St,1437493691,42.3705714941025,-71.1085152626038,4,111.034240722656,77.7625503540039,189.737349600424,4000,99
2015-07-21 11:48:15,HARVARD STREET,329 Harvard St,1437493695,42.3705393075943,-71.1084508895874,4,85.88427734375,52.6125907897949,187.573560932727,4000,99
2015-07-21 11:48:16,HARVARD STREET,329 Harvard St,1437493696,42.3705393075943,-71.1084508895874,4,146.329559326172,113.057861328125,187.573560932727,4000,99
2015-07-21 11:48:21,HARVARD STREET,329 Harvard St,1437493701,42.3705071210861,-71.1083596944809,4,139.465209960938,106.193519592285,197.549730069767,4000,99
2015-07-21 11:48:25,HARVARD STREET,327 Harvard St,1437493705,42.370485663414,-71.1082953214645,4,133.33088684082,100.059196472168,192.963071342823,4000,99
2015-07-21 11:48:26,HARVARD STREET,327 Harvard St,1437493706,42.370485663414,-71.1082953214645,4,104.566528320313,71.2948379516602,192.963071342823,4000,99
2015-07-21 11:48:31,HARVARD STREET,327 Harvard St,1437493711,42.3704534769058,-71.1081719398499,4,68.1843032836914,34.9126129150391,192.710571340307,4000,99
2015-07-21 11:48:35,HARVARD STREET,325 Harvard St,1437493715,42.3704373836517,-71.1080753803253,4,145.724273681641,112.452590942383,193.567493405325,4000,99
2015-07-21 11:48:36,HARVARD STREET,325 Harvard St,1437493716,42.3704373836517,-71.1080753803253,4,97.2215118408203,63.949821472168,193.567493405325,4000,99
2015-07-21 11:48:41,HARVARD STREET,325 Harvard St,1437493721,42.3703891038895,-71.1079734563828,4,149.542846679688,116.27116394043,191.321191249676,4000,99
